-0.24363,0.00396409,0.852163
-0.246819,-0.000144235,0.867794
0.181246,-0.210065,1.76072
-0.302062,0.00298625,0.868747
0.212137,-0.435502,1.30565
-0.22496,5.11501e-05,0.883884
-0.312681,-0.247124,1.31116
-0.187105,-0.287869,1.28365
-0.307422,-0.200476,1.00405
0.231841,-0.370901,0.98863
-0.317802,-0.248766,1.30499
-0.304152,-0.244129,1.23773
-0.0315166,0.0646726,0.60595
-0.304713,-0.177571,0.799665
-0.0246902,-0.0807067,0.440447
-0.0727131,0.0699074,0.585205
-0.45933,-0.166206,1.17366
-0.0886483,-0.151286,1.56609
-0.472911,-0.20815,1.37185
-0.302584,-0.230936,1.0896
0.219485,-0.341134,1.16187
0.195388,-0.375909,1.06856
-0.0544162,0.0315438,0.688554
-0.373097,0.030098,0.760375
-0.217905,0.0316218,0.737232
-0.255181,0.0203707,0.715506
0.0205823,0.0888598,0.504299
-0.28826,0.0167402,0.725059
-0.0755837,0.0572356,0.586426
0.0192538,-0.614755,1.66554
0.00953435,-0.527922,1.69184
-0.524733,-0.0571728,1.10075
-0.459905,-0.21135,1.36771
-0.509645,-0.110261,1.32565
-0.0849934,0.0164396,0.809781
-0.465788,-0.206722,0.969429
0.213452,-0.427219,1.29144
0.0184942,-0.600035,1.67486
-0.324503,-0.28109,1.31063
-0.0707681,-0.148521,1.56017
-0.294808,-0.223332,1.23854
0.0888138,-0.48823,1.71474
-0.207778,-0.410917,1.51111
0.228486,-0.0976859,1.22974
-0.0563537,0.0676319,0.585557
-0.202704,0.0561099,0.581905
0.259098,-0.0162839,0.891462
0.177893,-0.191584,1.74233
-0.189918,0.0574693,0.586459
-0.0538153,-0.134332,0.54845
-0.0902373,-0.0180027,0.978411
-0.186328,0.0265998,0.717902
-0.340749,0.0361458,0.730209
0.0994183,-0.460528,1.69413
-0.111885,-0.062488,0.557288
-0.232921,-0.0568708,1.14003
-0.184185,-0.0980051,0.651432
-0.15645,-0.0636643,0.555231
-0.366838,-0.0569613,1.14301
-0.159153,-0.182816,0.651076
-0.0699995,-0.120439,0.549448
-0.0941558,-0.164018,1.55718
-0.292635,-0.208782,0.914125
-0.300427,-0.149173,0.756288
-0.227786,0.0188899,0.744283
-0.276513,-0.193149,0.852633
0.0033243,-0.161316,1.60188
-0.276903,-0.457795,1.68905
0.213941,-0.13572,1.40553
0.192459,-0.0768814,0.615906
-0.352826,-0.427066,1.43827
